AÑO,ENTIDAD,CODIGO,NOMBRE,PRESUPUESTO INICIAL,PRESUPUESTO DEFINITIVO,RECAUDO EFECTIVO,RECAUDO SIN SITUACIÓN DE FONDOS,TOTAL INGRESOS,OTRAS DEST - TIENE DOC SOPORTE,OTRAS DEST - NRO DOCUMENTO,OTRAS DEST - % DESTINACIÓN,OTRAS DEST - VALOR DESTINACIÓN
2016,Risaralda,TI.A.2.6.2.1.1.1,SISTEMA GENERAL DE PARTICIPACIONES -EDUCACIÓN,436664,405110,205453,199657,405110,No,No Aplica,0,0
2016,Risaralda,TI.A.2.6.2.1.1.1.4,S. G. P. EDUCACIÓN -RECURSOS DE CALIDAD,436664,405110,205453,199657,405110,No,No Aplica,0,0
2016,Risaralda,TI.A.2.6.2.1.1.1.4.1,CALIDAD POR MATRÍCULA OFICIAL,232533,205453,205453,0,205453,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.1.1.4.2,CALIDAD POR GRATUIDAD (SIN SITUACIÓN DE FONDOS),204131,199657,0,199657,199657,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.1.2,SISTEMA GENERAL DE PARTICIPACIONES -SALUD-,2232274,2337696,68420,2269276,2337696,No,No Aplica,0,0
2016,Risaralda,TI.A.2.6.2.1.1.2.1,S. G. P. SALUD - RÉGIMEN SUBSIDIADO,2179234,2269276,0,2269276,2269276,No,No Aplica,0,0
2016,Risaralda,TI.A.2.6.2.1.1.2.1.1,S. G. P. SALUD - RÉGIMEN SUBSIDIADO CONTINUIDAD,2179234,2269276,0,2269276,2269276,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.1.2.2,S. G. P. SALUD - SALUD PUBLICA,53040,68420,68420,0,68420,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.1.4,SISTEMA GENERAL DE PARTICIPACIONES ALIMENTACIÓN ESCOLAR,38140,35533,35533,0,35533,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.1.5,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,419209,426714,205104,75571,280675,No,No Aplica,0,0
2016,Risaralda,TI.A.2.6.2.1.1.5.1,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,419209,426714,205104,75571,280675,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.1.6,S.G.P. POR CRECIMIENTO DE LA ECONOMÍA,0,25256,25256,0,25256,No,No Aplica,0,0
2016,Risaralda,TI.A.2.6.2.1.1.6.1,PRIMERA INFANCIA,0,25256,25256,0,25256,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.1.7,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,944631,841129,841129,0,841129,No,No Aplica,0,0
2016,Risaralda,TI.A.2.6.2.1.1.7.1,DEPORTE Y RECREACIÓN,43596,44896,44896,0,44896,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.1.7.2,CULTURA,32411,33672,33672,0,33672,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.1.7.4,RESTO LIBRE INVERSIÓN(INCLUYE RECURSOS DE LIBRE INVERSIÓN MUNICIPIOS MENORES DE 25000 HABITANTES),868624,762561,762561,0,762561,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.3,FONDO DE SOLIDARIDAD Y GARANTÍAS -FOSYGA-,3051162,2694033,0,2694033,2694033,No,No Aplica,,
2016,Risaralda,TI.A.2.6.2.1.3.1,FOSYGA RÉGIMEN SUBSIDIADO OPERACIÓN CORRIENTE,3051162,2694033,0,2694033,2694033,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.4,"COLJUEGOS 75 % - INVERSIÓN EN SALUD. ( LEY 643 DE 2001, LEY 1122 DE 2007 Y LEY 1151 DE 2007 )",67958,78535,0,78535,78535,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.8,OTRAS TRANSFERENCIAS DEL NIVEL NACIONAL PARA INVERSIÓN,0,1701188,0,369759,369759,No,No Aplica,,
2016,Risaralda,TI.A.2.6.2.1.8.1,EN SALUD,0,816188,0,369759,369759,No,No Aplica,,
2016,Risaralda,TI.A.2.6.2.1.8.1.1,COMPENSACIÓN RÉGIMEN SUBSIDIADO,0,369760,0,369759,369759,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.8.1.10,OTRAS TRANSFERENCIAS DEL NIVEL NACIONAL PARA INVERSIÓN EN SALUD,0,446428,0,0,0,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.1.8.90,EN OTROS SECTORES,0,885000,0,0,0,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.2,DEL NIVEL DEPARTAMENTAL,504043,732044,648777,0,648777,No,No Aplica,,
2016,Risaralda,TI.A.2.6.2.2.10,OTRAS TRANSFERENCIAS DEL NIVEL DEPARTAMENTAL PARA INVERSIÓN,504043,732044,648777,0,648777,No,NA,0,0
2016,Risaralda,TI.A.2.6.2.4,DEL NIVEL MUNICIPAL,184263,184263,78496,0,78496,No,No Aplica,,
2016,Risaralda,TI.A.2.6.2.4.10,OTRAS TRANSFERENCIAS DE ORIGEN MUNICIPAL,184263,184263,78496,0,78496,No,NA,0,0
2016,Risaralda,TI.A.2.7,OTROS INGRESOS NO TRIBUTARIOS,16611,22290,20679,0,20679,No,No Aplica,,
2016,Risaralda,TI.A.2.7.10,OTROS NO TRIBUTARIOS,16611,22290,20679,0,20679,No,NA,0,0
2016,Risaralda,TI.B,INGRESOS DE CAPITAL,146,91051,34468,0,34468,No,No Aplica,,
2016,Risaralda,TI.B.14,OTROS INGRESOS DE CAPITAL,0,3411,3411,0,3411,No,NA,0,0
2016,Risaralda,TI.B.6,RECURSOS DEL BALANCE,0,83295,26712,0,26712,No,No Aplica,0,0
2016,Risaralda,TI.B.6.2,SUPERÁVIT FISCAL,0,83295,26712,0,26712,No,No Aplica,0,0
2016,Risaralda,TI.B.6.2.1,SUPERÁVIT FISCAL DE LA VIGENCIA ANTERIOR,0,83295,26712,0,26712,No,No Aplica,0,0
2016,Risaralda,TI.B.6.2.1.2,RECURSOS DE FORZOSA INVERSIÓN (CON DESTINACIÓN ESPECIFICA),0,83295,26712,0,26712,No,No Aplica,0,0
2016,Risaralda,TI.B.6.2.1.2.1,RECURSOS DE FORZOSA INVERSIÓN SGP (CON DESTINACIÓN ESPECÍFICA),0,56583,0,0,0,No,No Aplica,0,0
2016,Risaralda,TI.B.6.2.1.2.1.1,RECURSOS DE FORZOSA INVERSIÓN - EDUCACIÓN,0,3100,0,0,0,No,No Aplica,0,0
2016,Risaralda,TI.B.6.2.1.2.1.1.2,SGP EDUCACIÓN CALIDAD MATRÍCULA,0,3100,0,0,0,No,NA,0,0
2016,Risaralda,TI.B.6.2.1.2.1.5,PARTICIPACIÓN PARA AGUA POTABLE Y SANEAMIENTO BÁSICO,0,18256,0,0,0,No,No Aplica,0,0
2016,Risaralda,TI.B.6.2.1.2.1.5.1,PARTICIPACIÓN PARA AGUA POTABLE Y SANEAMIENTO BÁSICO,0,18256,0,0,0,No,NA,0,0
2016,Risaralda,TI.B.6.2.1.2.1.7,RECURSOS DE FORZOSA INVERSIÓN PROPÓSITO GENERAL,0,35227,0,0,0,No,No Aplica,0,0
2016,Risaralda,TI.B.6.2.1.2.1.7.3,CULTURA,0,3232,0,0,0,No,NA,0,0
2016,Risaralda,TI.B.6.2.1.2.1.7.7,RESTO LIBRE INVERSIÓN,0,31995,0,0,0,No,NA,0,0
2016,Risaralda,TI.B.6.2.1.2.9,OTROS RECURSOS DE FORZOSA INVERSIÓN DIFERENTES AL SGP (CON DESTINACIÓN ESPECÍFICA),0,26712,26712,0,26712,No,NA,0,0
2016,Risaralda,TI.B.8,RENDIMIENTOS POR OPERACIONES FINANCIERAS,146,4345,4345,0,4345,No,No Aplica,0,0
2016,Risaralda,TI.B.8.2,PROVENIENTES DE RECURSOS CON DESTINACIÓN ESPECIFICA,146,4345,4345,0,4345,No,No Aplica,0,0
2016,Risaralda,TI.B.8.2.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA,146,4345,4345,0,4345,No,No Aplica,0,0
2016,Risaralda,TI.B.8.2.1.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD,146,4345,4345,0,4345,No,No Aplica,0,0
2016,Risaralda,TI.B.8.2.1.2.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD: RÉGIMEN SUBSIDIADO,146,1069,1069,0,1069,No,NA,0,0
2016,Risaralda,TI.B.8.2.1.2.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD:  PÚBLICA,0,3276,3276,0,3276,No,NA,0,0
2016,Risaralda,VAL,INGRESOS TOTALES,9992105,11579279,3836484,5686831,9523315,No,NA,0,0
2016,Santuario - Risaralda,TI,INGRESOS TOTALES,10153755,13838398,7256839,6584962,13841801,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A,INGRESOS CORRIENTES,10153755,10713401,6521583,4700651,11222234,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.1,TRIBUTARIOS ,1171500,1553594,1751211,115906,1867117,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.1.23,DEGÜELLO DE GANADO MENOR,0,35000,50485,0,50485,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.25,SOBRETASA BOMBERIL,15000,42000,47166,0,47166,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.26,SOBRETASA A LA GASOLINA,200000,200000,236130,0,236130,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.28,ESTAMPILLAS,100000,204200,262312,0,262312,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.1.28.1,ESTAMPILLA PARA EL BIENESTAR DEL ADULTO MAYOR,70000,160000,190798,0,190798,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.28.4,ESTAMPILLAS PRO CULTURA,30000,44200,71514,0,71514,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.29,IMPUESTO SOBRE EL SERVICIO DE ALUMBRADO PÚBLICO,115000,143000,13338,115906,129244,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.3,IMPUESTO PREDIAL UNIFICADO,473000,473000,599832,0,599832,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.1.3.1,IMPUESTO PREDIAL UNIFICADO VIGENCIA ACTUAL,338000,338000,387536,0,387536,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.1.3.1.1,IMPUESTO PREDIAL UNIFICADO SUELO URBANO VIGENCIA ACTUAL,152100,152100,174298,0,174298,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.3.1.2,IMPUESTO PREDIAL UNIFICADO SUELO RURAL VIGENCIA ACTUAL,185900,185900,213238,0,213238,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.3.2,IMPUESTO PREDIAL UNIFICADO VIGENCIA ANTERIORES,135000,135000,212296,0,212296,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.1.3.2.1,IMPUESTO PREDIAL UNIFICADO SUELO URBANO VIGENCIA ANTERIORES,60750,60750,123547,0,123547,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.3.2.2,IMPUESTO PREDIAL UNIFICADO SUELO RURAL VIGENCIA ANTERIORES,74250,74250,88749,0,88749,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.30,CONTRIBUCIÓN SOBRE CONTRATOS DE OBRAS PÚBLICAS,30000,90000,99412,0,99412,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.4,SOBRETASA AMBIENTAL ,98000,111825,111825,0,111825,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.1.4.1,SOBRETASA AMBIENTAL VIGENCIA ACTUAL,98000,111825,111825,0,111825,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.1.4.1.1,CON DESTINO A LA CORPORACIÓN AMBIENTAL (SÓLO MUNICIPIOS QUE ADOPTEN SOBRETASA),98000,111825,111825,0,111825,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.5,IMPUESTO DE INDUSTRIA Y COMERCIO ,127000,231500,302438,0,302438,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.1.5.1,IMPUESTO DE INDUSTRIA Y COMERCIO DE LA VIGENCIA ACTUAL,120000,224500,288585,0,288585,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.5.2,IMPUESTO DE INDUSTRIA Y COMERCIO DE LA VIGENCIA ANTERIOR,7000,7000,13853,0,13853,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.6,AVISOS Y TABLEROS,11500,21069,21915,0,21915,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.1.6.1,AVISOS Y TABLEROS VIGENCIA ACTUAL,11000,20569,20777,0,20777,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.6.2,AVISOS Y TABLEROS VIGENCIAS ANTERIORES,500,500,1138,0,1138,No,NA,0,0
2016,Santuario - Risaralda,TI.A.1.8,IMPUESTO DE DELINEACIÓN,2000,2000,6358,0,6358,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2,NO TRIBUTARIOS,8982255,9159807,4770372,4584745,9355117,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.1,TASAS Y DERECHOS,4500,4500,4524,0,4524,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.1.3,TASAS POR EL DERECHO DE PARQUEO SOBRE LAS VÍAS PÚBLICAS,1500,1500,30,0,30,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.1.90,OTRAS TASAS (DESAGREGAR O ESPECIFICAR),3000,3000,4494,0,4494,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.2,MULTAS Y SANCIONES,62500,93318,180922,0,180922,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.2.4,MULTAS DE GOBIERNO ,500,500,311,0,311,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.2.4.1,REGISTRO DE MARCAS Y HERRETES,500,500,311,0,311,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.2.5,INTERESES MORATORIOS,62000,92818,180611,0,180611,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.2.5.1,PREDIAL,60000,60000,147697,0,147697,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.2.5.2,SOBRETASA AMBIENTAL,0,30818,30818,0,30818,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.2.5.3,INDUSTRIA Y COMERCIO ,2000,2000,2096,0,2096,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.3,CONTRIBUCIONES,3000,3000,9503,0,9503,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.3.4,OTRAS CONTRIBUCIONES,3000,3000,9503,0,9503,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.4,VENTA DE BIENES Y SERVICIOS,9000,9000,10685,0,10685,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.4.4,PLAZA DE MERCADO,9000,9000,10685,0,10685,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.5,RENTAS CONTRACTUALES,1000,1000,0,0,0,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.5.2,ALQUILER DE MAQUINARIA Y EQUIPOS,1000,1000,0,0,0,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6,TRASFERENCIAS,8902255,9048989,4560096,4584745,9144841,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.1,TRANSFERENCIAS DE LIBRE DESTINACIÓN,838985,841378,862506,0,862506,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.1.1,DEL NIVEL NACIONAL,820985,823378,845196,0,845196,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.1.1.1,"SGP: LIBRE DESTINACIÓN DE PARTICIPACIÓN DE PROPÓSITO GENERAL MUNICIPIOS CATEGORÍAS 4, 5 Y 6",793529,795922,795922,0,795922,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.1.1.2,COLJUEGOS (MÁXIMO EL 25 % EN LOS TÉRMINOS DEL ART. 60 DE LA LEY 715),27456,27456,49274,0,49274,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.1.2,DEL NIVEL DEPARTAMENTAL,18000,18000,17310,0,17310,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.1.2.1,DE VEHÍCULOS AUTOMOTORES,18000,18000,17310,0,17310,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2,TRASFERENCIAS PARA INVERSIÓN,8063270,8207611,3697590,4584745,8282335,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1,DEL NIVEL NACIONAL,6613454,6618097,2033352,4584745,6618097,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1,SISTEMA GENERAL DE PARTICIPACIONES,4629850,4762918,2033352,2729566,4762918,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.1,SISTEMA GENERAL DE PARTICIPACIONES -EDUCACIÓN,432463,434201,217349,216852,434201,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.1.4,S. G. P. EDUCACIÓN -RECURSOS DE CALIDAD,432463,434201,217349,216852,434201,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.1.4.1,CALIDAD POR MATRÍCULA OFICIAL,217349,217349,217349,0,217349,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.1.4.2,CALIDAD POR GRATUIDAD (SIN SITUACIÓN DE FONDOS),215114,216852,0,216852,216852,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.2,SISTEMA GENERAL DE PARTICIPACIONES -SALUD-,2624343,2630228,117514,2512714,2630228,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.2.1,S. G. P. SALUD - RÉGIMEN SUBSIDIADO,2333759,2512714,0,2512714,2512714,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.2.1.1,S. G. P. SALUD - RÉGIMEN SUBSIDIADO CONTINUIDAD,2333759,2512714,0,2512714,2512714,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.2.2,S. G. P. SALUD - SALUD PUBLICA,109004,117514,117514,0,117514,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.2.3,S. G. P. SALUD - PRESTACIÓN DE SERVICIOS A LA POBLACIÓN POBRE EN LO NO CUBIERTO CON SUBSIDIOS A LA DEMANDA Y ACTIVIDADES NO CUBIERTAS CON SUBSIDIOS A LA DEMANDA,181580,0,0,0,0,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.4,SISTEMA GENERAL DE PARTICIPACIONES ALIMENTACIÓN ESCOLAR,38942,38637,38637,0,38637,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.5,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,469015,538375,538375,0,538375,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.5.1,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,469015,538375,538375,0,538375,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.6,S.G.P. POR CRECIMIENTO DE LA ECONOMÍA,0,39661,39661,0,39661,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.6.1,PRIMERA INFANCIA,0,39661,39661,0,39661,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.7,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,1065087,1081816,1081816,0,1081816,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.7.1,DEPORTE Y RECREACIÓN,45802,45602,45602,0,45602,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.7.2,CULTURA,34202,34202,34202,0,34202,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.1.7.4,RESTO LIBRE INVERSIÓN(INCLUYE RECURSOS DE LIBRE INVERSIÓN MUNICIPIOS MENORES DE 25000 HABITANTES),985083,1002012,1002012,0,1002012,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.3,FONDO DE SOLIDARIDAD Y GARANTÍAS -FOSYGA-,1873782,1707358,0,1707358,1707358,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.3.1,FOSYGA RÉGIMEN SUBSIDIADO OPERACIÓN CORRIENTE,1873782,1707358,0,1707358,1707358,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.1.4,"COLJUEGOS 75 % - INVERSIÓN EN SALUD. ( LEY 643 DE 2001, LEY 1122 DE 2007 Y LEY 1151 DE 2007 )",109822,147821,0,147821,147821,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.2,DEL NIVEL DEPARTAMENTAL,1449816,1589514,1664238,0,1664238,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.2.10,OTRAS TRANSFERENCIAS DEL NIVEL DEPARTAMENTAL PARA INVERSIÓN,0,145250,219974,0,219974,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.6.2.2.5,TRANSFERENCIA REGIMEN SUBSIDIADO DEL DEPARTAMENTO A LOS MUNICIPIOS,1449816,1444264,1444264,0,1444264,No,NA,0,0
2016,Santuario - Risaralda,TI.A.2.7,OTROS INGRESOS NO TRIBUTARIOS,0,0,4642,0,4642,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.A.2.7.1,OPERACIONES COMERCIALES,0,0,4642,0,4642,No,NA,0,0
2016,Santuario - Risaralda,TI.B,INGRESOS DE CAPITAL,0,3124997,735256,1884311,2619567,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.10,RETIROS FONPET,0,530487,0,444016,444016,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.10.2,RETIRO DE RECURSOS POR LOTO ÚNICO NACIONAL,0,444016,0,444016,444016,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.10.2.3,RETIRO PARA PARA INVERSIÓN EN RÉGIMEN SUBSIDIADO. SIN SITUACIÓN DE FONDOS.,0,444016,0,444016,444016,No,NA,0,0
2016,Santuario - Risaralda,TI.B.10.4,RETIRO PARA PAGO DE BONOS Y CUOTAS PARTES DE BONO PENSIONAL,0,86471,0,0,0,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.10.4.1,RETIRO PARA PAGO DE BONOS Y CUOTAS PARTES DE BONOS PENSIONALES A Y B. SIN SITUACIÓN DE FONDOS.,0,86471,0,0,0,No,NA,0,0
2016,Santuario - Risaralda,TI.B.13,REINTEGROS,0,0,11676,0,11676,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.13.10,OTROS REINTEGROS,0,0,11676,0,11676,No,NA,0,0
2016,Santuario - Risaralda,TI.B.6,RECURSOS DEL BALANCE,0,2594412,709197,1440295,2149492,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.1,CANCELACIÓN DE RESERVAS,0,1440295,0,1440295,1440295,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.1.3,DE OTROS RECURSOS,0,1440295,0,1440295,1440295,No,NA,0,0
2016,Santuario - Risaralda,TI.B.6.2,SUPERÁVIT FISCAL,0,1154117,709197,0,709197,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.1,SUPERÁVIT FISCAL DE LA VIGENCIA ANTERIOR,0,1013101,568181,0,568181,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2,RECURSOS DE FORZOSA INVERSIÓN (CON DESTINACIÓN ESPECIFICA),0,1013101,568181,0,568181,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1,RECURSOS DE FORZOSA INVERSIÓN SGP (CON DESTINACIÓN ESPECÍFICA),0,143020,143020,0,143020,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1.2,RECURSOS DE FORZOSA INVERSIÓN - SALUD,0,7733,7733,0,7733,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1.2.2,RECURSOS DE FORZOSA INVERSIÓN - SALUD:  PÚBLICA,0,7733,7733,0,7733,No,NA,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1.3,RECURSOS DE FORZOSA INVERSIÓN - ALIMENTACIÓN ESCOLAR,0,61385,61385,0,61385,No,NA,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1.5,PARTICIPACIÓN PARA AGUA POTABLE Y SANEAMIENTO BÁSICO,0,9319,9319,0,9319,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1.5.1,PARTICIPACIÓN PARA AGUA POTABLE Y SANEAMIENTO BÁSICO,0,9319,9319,0,9319,No,NA,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1.6,RECURSOS DE FORZOSA INVERSIÓN - CRECIMIENTO DE LA ECONOMÍA,0,42721,42721,0,42721,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1.6.1,PRIMERA INFANCIA,0,42721,42721,0,42721,No,NA,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1.7,RECURSOS DE FORZOSA INVERSIÓN PROPÓSITO GENERAL,0,21862,21862,0,21862,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1.7.1,DEPORTE Y RECREACIÓN,0,2072,2072,0,2072,No,NA,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1.7.3,CULTURA,0,1560,1560,0,1560,No,NA,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.1.7.7,RESTO LIBRE INVERSIÓN,0,18230,18230,0,18230,No,NA,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.5,SUPERÁVIT EXCEDENTES CUENTA MAESTRA REGIMEN SUBSIDIADO OTROS RECURSOS DIFERENTES A SGP,0,68222,68222,0,68222,No,NA,0,0
2016,Santuario - Risaralda,TI.B.6.2.1.2.9,OTROS RECURSOS DE FORZOSA INVERSIÓN DIFERENTES AL SGP (CON DESTINACIÓN ESPECÍFICA),0,801859,356939,0,356939,No,NA,0,0
2016,Santuario - Risaralda,TI.B.6.2.2,SUPERÁVIT FISCAL DE VIGENCIAS ANTERIORES NO INCORPORADO,0,141016,141016,0,141016,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.2.2,RECURSOS DE FORZOSA INVERSIÓN (CON DESTINACIÓN ESPECIFICA),0,141016,141016,0,141016,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.2.2.1,RECURSOS DE FORZOSA INVERSIÓN SGP (CON DESTINACIÓN ESPECÍFICA),0,141016,141016,0,141016,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.2.2.1.2,RECURSOS DE FORZOSA INVERSIÓN - SALUD,0,141016,141016,0,141016,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.6.2.2.2.1.2.1,RECURSOS DE FORZOSA INVERSIÓN - SALUD: RÉGIMEN SUBSIDIADO,0,141016,141016,0,141016,No,NA,0,0
2016,Santuario - Risaralda,TI.B.7,VENTA DE ACTIVOS,0,98,454,0,454,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.7.2,AL SECTOR PRIVADO,0,98,454,0,454,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.7.2.5,VENTA DE EDIFICIOS,0,98,454,0,454,No,NA,0,0
